SMED30013075	6.00274	4.83873	4.84209	4.99257	4.9318
SMED30013470	9.79545	6.74974	7.84124	8.56393	7.83158
SMED30013817	20.6387	10.9598	12.903	8.87411	9.90012
SMED30014010	16.1541	9.65487	12.0077	12.0422	11.0906
SMED30014375	34.2033	16.2968	19.2018	35.6634	23.6876
SMED30014500	29.435	21.4077	25.1534	28.6381	26.391
SMED30014517	9.03207	4.81793	4.07968	4.9959	4.93019
SMED30014717	20.1669	10.5518	13.2936	27.098	13.425
SMED30015330	12.6641	11.1928	11.0533	12.8473	11.287
SMED30015654	4.20211	3.48344	3.19185	4.04163	4.14006
SMED30015799	5.84795	4.54909	4.77531	5.41846	6.06877
SMED30015864	14.8355	10.6865	10.0432	16.3902	10.6544
SMED30016340	3.10067	2.78269	2.82403	2.85364	2.70725
SMED30016700	6.72878	6.59509	6.23818	6.70673	6.76616
SMED30016732	9.54512	8.12792	8.3782	8.95333	9.83329
SMED30016948	72.4261	49.5753	52.8207	41.6958	43.7779
SMED30017501	2.88216	2.02732	2.41785	2.65805	2.74199
SMED30017717	7.23108	5.7625	6.37175	7.56803	7.07576
SMED30018078	34.2152	23.9749	23.6789	21.1513	21.3989
SMED30018255	18.5943	15.5794	15.6313	15.7248	15.9344
SMED30018829	15.1936	11.4163	7.23278	10.0204	20.2629
SMED30019324	3.83085	3.56807	3.06779	3.38134	3.29281
SMED30019353	7.3356	3.94823	4.23688	4.92736	3.94669
SMED30019951	13.2148	10.2128	11.049	11.5631	8.4319
SMED30020700	13.4086	11.8988	11.4895	13.301	13.1969
SMED30021001	5.30414	3.83819	3.06759	3.85806	3.13175
SMED30021234	6.89812	6.51262	6.58799	7.34177	6.2803
SMED30021941	13.6213	10.4686	10.6264	13.0954	12.64
SMED30022013	21.3572	10.6381	12.9829	18.2969	15.2574
SMED30022133	27.8412	11.7894	14.5154	15.3153	10.5739
SMED30022247	19.9819	14.0334	15.8999	18.5166	21.661
SMED30022929	28.4852	26.8116	25.178	27.9804	24.985
SMED30022942	13.3502	11.4416	11.3357	13.9954	13.0395
SMED30023243	11.4919	7.63056	9.60389	9.52131	7.61428
SMED30023465	17.8589	16.3026	16.5983	17.9155	18.0011
SMED30023487	8.01697	7.35855	7.36685	7.26687	6.83709
SMED30023773	15.628	8.65677	9.52043	9.90558	9.36059
SMED30023928	46.5536	37.2644	32.8936	51.1687	32.1379
SMED30024160	3.81683	3.04058	2.97198	2.66741	2.63322
SMED30024361	18.6124	11.9256	14.6202	18.8862	16.9896
SMED30024475	5.43174	4.30038	4.04972	4.19014	3.7807
SMED30024665	2.42989	2.1999	2.08098	2.25047	2.04248
SMED30024839	3.6061	2.6064	2.80235	2.93418	2.82281
SMED30025050	13.2453	6.95745	7.66437	13.7432	8.9818
SMED30025220	5.42049	3.97355	4.49486	5.34181	4.32884
SMED30025317	2.31374	1.82566	1.97956	2.28303	2.04832
SMED30025393	18.1562	15.373	13.8051	18.5707	17.0636
SMED30025522	6.79475	5.5116	5.69195	6.44306	5.5355
SMED30025757	5.47176	4.81298	4.10752	4.28415	4.60213
SMED30025830	3.73729	2.97448	2.95167	3.13883	3.12953
SMED30026188	3.44528	3.41319	3.11331	3.50473	3.33951
SMED30026267	7.09319	5.80995	6.39415	6.34557	6.22969
SMED30026626	4.54599	3.98508	4.49075	4.20772	4.64631
SMED30027096	15.8536	8.28154	11.1057	10.6893	10.2658
SMED30027148	27.9932	27.1903	25.7004	29.2626	23.0649
SMED30027170	30.3723	17.5846	18.1962	29.2257	22.5156
SMED30027460	8.51038	7.03462	7.20267	7.02405	5.59657
SMED30027571	51.4581	22.8849	26.5739	40.438	20.4393
SMED30027683	5.35324	4.92627	5.14135	5.04068	4.81605
SMED30027885	25.0068	11.8291	13.0668	14.5085	10.1892
SMED30027918	11.7694	6.0742	7.54281	9.01812	8.44579
SMED30028080	10.6109	5.18063	4.85962	4.67554	4.09647
SMED30028259	6.24313	5.588	3.97722	5.26265	4.84955
SMED30028591	8.39563	4.54732	6.30803	5.61338	6.29449
SMED30028688	34.8417	20.0309	21.2588	15.8551	24.0712
SMED30028789	7.90677	7.29072	6.1534	7.24517	8.25922
SMED30028992	7.48592	6.3389	6.37122	7.32562	6.69419
SMED30029051	4.97394	4.19186	3.78365	4.5328	4.08959
SMED30029555	8.84947	7.86736	7.37115	7.2697	7.06743
SMED30029594	3.35631	2.57065	2.58455	2.53989	3.01214
SMED30029763	13.5735	7.39418	8.90223	8.04031	7.22265
SMED30029811	37.8338	19.0663	23.1738	24.1205	25.2402
SMED30029822	12.4891	12.2634	10.6508	12.0511	11.0436
SMED30030234	4.75785	2.72675	2.53717	2.92789	2.66031
SMED30030825	36.5755	26.2963	35.0668	37.3539	31.1512
SMED30030866	6.91969	4.88712	4.10567	4.9847	6.5239
SMED30031106	5.19163	4.35496	4.6026	5.2328	4.47366
SMED30031176	26.205	17.6171	18.8218	30.9914	20.5615
SMED30031631	4.15363	3.89812	3.96017	4.42979	3.8658
SMED30031697	10.3855	8.87955	9.38838	9.38749	8.61768
SMED30031835	22.9811	13.7915	14.2654	15.7953	18.6505
SMED30031916	6.35015	4.81481	4.52236	4.46304	4.78901
SMED30031952	3.83938	3.56013	3.68723	3.87296	3.59753
SMED30032346	13.084	5.20459	6.51928	7.09542	5.92635
SMED30032456	2.489	2.3442	2.2946	2.52148	2.30235
SMED30032907	6.13285	3.75224	4.82434	3.12868	6.94868
SMED30033603	15.7821	11.8718	13.3873	15.7985	15.4351
SMED30033611	9.27827	7.46612	7.08509	9.86027	8.46098
SMED30033996	5.9033	5.58942	3.95527	6.90329	4.69287
SMED30034146	5.48729	4.72099	3.67452	4.91704	4.59428
SMED30034254	6.40572	5.17916	4.97395	4.97254	4.76979
SMED30034732	20.3437	10.0959	9.85061	12.3703	9.41614
SMED30035193	7.89959	5.78124	4.70048	7.08948	5.76029
SMED30035197	33.8893	11.6426	17.5834	27.7225	13.7924
SMED30035360	4.47777	2.87284	2.46349	3.08198	2.89426
SMED30035710	10.4706	9.88743	7.09821	8.80877	9.61933
SMED30000065	6.0209	3.81954	5.03842	6.62706	5.7036
SMED30000193	10.5117	5.56921	6.24578	10.6079	5.5928
SMED30000596	13.7707	11.6875	11.0653	12.6218	13.7139
SMED30000621	26.0266	17.5218	20.5296	22.9036	21.1007
SMED30000714	33.9674	16.3504	19.4185	35.6963	19.6313
SMED30000878	11.4312	6.37719	9.30335	10.2304	11.4566
SMED30000905	8.43748	7.45852	6.07635	6.25694	8.42447
SMED30000930	10.621	8.52742	9.73621	10.1113	10.8891
SMED30001106	25.0583	13.0852	14.7027	25.971	14.2625
SMED30001191	12.7627	6.8726	9.23755	8.95288	9.15776
SMED30001237	4.18191	2.87816	2.96404	3.43077	2.83998
SMED30001318	14.5917	7.87195	9.05472	8.90979	8.66369
SMED30001376	41.793	30.0187	32.4169	41.8085	40.2582
SMED30001495	2.99359	2.28898	2.15551	2.72639	2.39439
SMED30001546	27.6713	23.7105	19.7593	26.4348	22.2567
SMED30001558	11.3703	10.1856	7.64925	9.3412	10.2235
SMED30001678	3.2596	2.76136	2.52937	2.61826	2.73001
SMED30001752	3.74267	2.95903	3.42376	3.33539	3.22452
SMED30001987	9.93021	8.10612	8.56381	10.1065	9.92737
SMED30002036	6.42512	5.1656	5.69419	5.88628	5.32393
SMED30002110	8.03207	6.48957	7.17775	8.56155	7.56183
SMED30002133	5.4673	3.63909	3.64578	3.61621	3.48645
SMED30002213	15.4813	8.08429	11.957	14.0909	9.8879
SMED30002262	3.01992	2.32296	2.09218	1.96583	2.09547
SMED30002344	4.5917	3.56252	3.72661	3.72409	3.63367
SMED30002351	13.1582	9.89512	9.97614	13.5514	10.9242
SMED30002364	67.9469	43.5246	45.4022	62.1682	50.6515
SMED30002370	6.49084	5.73036	4.64554	5.77892	5.39023
SMED30002450	8.62177	6.12551	5.32826	9.87148	7.92588
SMED30002481	7.44757	6.12152	6.00738	6.14167	6.29279
SMED30002489	25.3963	13.9635	19.6014	16.2731	15.3051
SMED30002662	4.39614	3.7757	3.70093	4.12849	4.39595
SMED30002863	6.70559	4.9613	6.10308	6.90359	5.78369
SMED30002900	20.9091	18.8357	12.1638	18.0466	18.0872
SMED30003051	6.25278	4.40525	5.74015	5.25623	6.24027
SMED30003090	8.6535	6.73023	7.47617	9.51589	7.02893
SMED30003100	58.7847	45.0617	33.5176	85.5902	32.2657
SMED30003118	3.271	3.01718	2.89034	2.83551	2.9759
SMED30003165	3.43881	3.24569	2.63526	3.03371	3.07889
SMED30003322	14.3247	6.94307	9.14791	10.632	9.34542
SMED30003458	3.89964	3.28376	3.14371	4.28743	3.33064
SMED30003676	4.11682	3.45806	2.94517	3.22182	3.21373
SMED30003811	21.3283	16.589	16.5486	15.5577	19.298
SMED30003812	5.12148	3.83925	3.44354	5.13799	4.53856
SMED30003887	3.06801	2.50114	2.51372	2.6324	2.74697
SMED30003929	7.19641	5.16539	5.79091	7.32922	6.42727
SMED30003976	14.0786	12.0684	12.4411	15.3682	12.9161
SMED30004081	2.37315	1.94745	2.2674	2.34077	2.21226
SMED30004118	5.76201	4.34338	4.04248	4.49353	4.32118
SMED30004124	3.19227	2.43447	2.61958	2.81814	2.60896
SMED30004162	21.0384	16.2436	18.2823	16.5597	20.6297
SMED30004350	9.6699	6.82437	8.07748	9.21984	9.25942
SMED30004400	7.29137	6.13464	6.05136	5.19446	6.72885
SMED30004532	6.60898	5.58393	4.93268	5.41908	5.11587
SMED30004562	9.55048	6.44793	6.58933	7.7932	7.96074
SMED30004585	45.6196	30.9703	35.8932	28.2632	34.5061
SMED30004640	4.32312	3.15574	2.7316	4.74457	2.35933
SMED30004908	11.339	10.8969	9.79246	11.2309	9.64829
SMED30004937	3.80751	2.9331	3.31742	3.91258	3.27244
SMED30005019	8.44582	6.4112	6.80173	8.22144	6.95477
SMED30005161	3.30275	2.87285	2.81494	3.40456	3.09194
SMED30005231	3.0819	2.10916	2.03484	1.98735	2.12125
SMED30005233	17.5912	10.1093	2.72316	12.4067	11.5392
SMED30005237	12.3522	9.79965	9.13528	11.1892	12.8339
SMED30005341	6.55323	5.96279	2.41374	5.84186	5.85414
SMED30005425	2.51031	2.1198	2.153	2.1078	2.28744
SMED30005465	9.29945	7.72744	8.8222	9.71251	8.34349
SMED30005535	7.90365	6.05325	6.96121	8.0848	7.5597
SMED30005571	6.81327	5.84471	5.92476	7.18638	6.20291
SMED30005665	17.6539	10.771	4.76867	12.3367	11.5117
SMED30005712	34.9565	10.8841	11.2444	14.4554	11.3938
SMED30005723	19.5732	15.4753	16.4569	14.9497	13.1816
SMED30005737	10.4785	6.14085	7.91045	9.30853	7.81759
SMED30005772	6.01909	5.5407	4.96699	5.69491	5.57442
SMED30005891	7.88387	6.71475	7.2278	7.38058	7.19019
SMED30005988	4.36076	3.59652	3.30125	3.17683	3.12519
SMED30006002	2.94584	2.21473	2.56874	3.1036	2.65995
SMED30006093	41.5216	19.6544	22.4782	25.5061	7.73415
SMED30006103	17.4708	9.67685	9.44685	10.0967	9.97928
SMED30006109	2.1798	1.88395	1.8054	2.24523	1.87083
SMED30006119	4.04451	3.19334	3.7477	3.9938	3.70786
SMED30006281	11.1856	8.54902	9.25188	11.3198	9.48589
SMED30006638	9.57871	6.51605	7.05083	8.17749	7.40317
SMED30006663	4.1196	3.63851	3.59647	4.09605	3.81039
SMED30006689	10.2605	8.86656	7.91637	9.56687	10.1805
SMED30006714	6.97007	4.87481	3.86468	5.26848	4.76677
SMED30006784	3.26582	2.43259	3.14807	3.12597	2.81603
SMED30006834	5.38164	4.43451	4.5978	5.28403	5.30651
SMED30007042	11.3422	5.43727	5.26559	9.27641	5.55097
SMED30007069	35.0561	30.5565	34.5558	36.3912	30.2142
SMED30007073	5.14276	4.0182	3.80534	4.7434	4.20931
SMED30007172	11.0518	10.4366	10.2472	10.2134	11.9245
SMED30007322	36.9195	19.0507	21.6431	20.6458	19.7791
SMED30007343	7.95833	5.57027	6.23339	5.98793	6.04416
SMED30007347	10.0619	7.65305	7.85826	9.84616	9.29637
SMED30007414	7.33345	4.78189	5.12841	5.97418	5.86054
SMED30007527	10.3152	9.2872	9.84051	10.0623	9.50006
SMED30007546	6.41019	4.78782	4.70109	5.93628	5.36284
SMED30007593	15.7542	13.5546	11.058	18.615	13.2335
SMED30007604	3.9875	3.70362	3.52026	3.63138	3.6911
SMED30007646	7.90944	6.16441	6.17663	6.72655	6.39256
SMED30007707	26.9035	15.5654	17.1024	14.9532	17.2772
SMED30007879	12.3911	6.03591	7.67958	14.8808	8.36134
SMED30008029	6.28921	4.82512	4.61878	4.87698	4.29038
SMED30008076	4.44533	3.4923	3.81162	4.40637	4.10126
SMED30008320	13.9944	7.32709	7.60896	10.7144	9.34611
SMED30008553	4.21413	3.35035	3.7838	3.70337	3.51572
SMED30008586	4.35625	3.57977	3.79356	4.54177	4.12881
SMED30008623	3.75117	3.07212	2.81174	3.63619	3.44402
SMED30008699	22.0454	9.81428	17.5397	14.6689	16.8943
SMED30008732	3.74233	3.46486	3.66164	3.67103	3.86755
SMED30008752	35.6941	24.4462	21.7161	28.9979	33.7478
SMED30008806	18.8238	16.8404	14.8256	17.1491	17.316
SMED30008839	6.28372	4.04387	3.38632	5.99368	3.86421
SMED30008916	5.85589	4.25879	4.01041	5.37156	5.00436
SMED30008984	41.454	34.7438	35.9175	35.8141	30.9873
SMED30009172	12.9454	12.8554	11.8856	13.9075	11.7647
SMED30009201	13.6082	10.906	11.769	15.3469	11.9857
SMED30009218	7.05025	5.53259	5.28016	5.80326	5.18395
SMED30009737	13.3902	10.895	11.0598	10.2022	9.54594
SMED30009769	18.6712	11.9517	13.1992	11.8756	12.2785
SMED30009776	44.3257	23.0854	39.15	31.0615	43.6957
SMED30009853	53.2325	28.9052	35.0953	33.9611	33.5127
SMED30009910	19.3575	13.3687	13.7424	21.0027	11.7895
SMED30010101	8.88456	6.25111	7.80051	9.33574	8.36703
SMED30010227	13.7522	11.9553	11.6697	13.8373	10.5775
SMED30010326	7.59852	5.56594	5.87755	6.60612	6.09587
SMED30010334	3.06785	3.01594	2.61275	3.03111	3.22249
SMED30010340	11.0371	6.37615	5.97309	5.25714	5.08673
SMED30010412	4.70811	3.75356	4.52914	4.70452	4.57407
SMED30010541	6.25468	5.10139	5.67395	6.39353	5.77041
SMED30010637	10.1774	8.93373	9.27338	9.80471	8.35981
SMED30010777	5.11814	3.93401	4.02658	5.07131	4.13498
SMED30010847	83.8739	53.9348	51.8741	75.7627	42.09
SMED30010872	3.94383	3.07173	3.22011	3.09507	3.93627
SMED30010890	3.05763	2.63266	2.53106	2.90058	3.00798
SMED30010910	37.3138	24.9179	25.4326	32.892	30.9881
SMED30010940	8.60803	5.09822	4.28064	5.40017	4.84617
SMED30010951	4.27243	3.55839	3.83781	3.74074	3.90352
SMED30011041	2.81192	2.39484	2.41382	2.43119	2.30335
SMED30011300	22.3888	15.6271	17.2292	22.8093	3.60985
SMED30011309	16.8337	13.3499	12.4816	17.2099	11.7971
SMED30011313	3.04678	2.40743	2.95067	3.14586	2.77959
SMED30011414	26.5869	16.1766	17.1747	19.8318	22.4646
SMED30011663	6.30201	4.92894	5.71985	5.39831	5.4726
SMED30011793	24.3823	12.0701	11.5009	23.9928	19.5634
SMED30011825	20.8005	13.1034	14.5728	14.8556	12.1663
SMED30011982	4.81318	3.09008	3.39348	4.37606	3.52283
SMED30012022	7.15073	6.80589	6.71153	7.02438	6.31905
SMED30012075	2.79215	2.70203	2.269	2.67601	2.62512
SMED30012118	8.2011	4.34968	4.24251	4.15038	3.90239
SMED30012136	5.52364	3.7903	5.57559	5.40382	4.76028
SMED30012187	6.75826	5.81675	5.81285	6.05955	6.7741
SMED30012282	3.83954	2.88318	3.34941	3.57892	3.39234
SMED30012411	13.552	8.03406	7.73802	6.39318	8.64645
SMED30012459	20.068	17.8175	19.9491	20.6262	18.1061
SMED30012546	29.4936	15.9256	20.5724	25.4609	20.1843
SMED30012773	4.21533	3.97097	3.80594	3.94421	3.78129
SMED30012822	2.29633	1.9672	1.74423	1.82772	2.07936
SMED30012869	7.66039	5.58581	6.23737	6.58586	5.82558
SMED30012873	11.8211	8.91885	9.61218	12.2489	12.045
SMED30013025	36.0073	25.6643	24.8677	25.7471	25.9001
SMED30013177	5.47406	3.87952	4.79344	5.5909	4.68923
SMED30013298	14.2682	12.294	9.39065	14.7087	15.2506
SMED30013423	10.3905	6.42209	6.00115	13.6939	3.05027
SMED30013445	7.35388	5.91979	6.37397	6.94408	6.55788
SMED30013522	26.4791	10.8119	17.0248	15.5214	13.6985
SMED30013608	5.74089	4.69907	4.92618	5.99893	4.83832
SMED30013881	9.75344	8.17237	7.89699	8.05537	7.51921
SMED30013960	6.18095	2.98629	3.22986	2.65997	5.96593
SMED30014263	13.6432	11.2889	10.2002	12.3542	11.7775
SMED30014378	29.4165	23.4579	24.2504	27.7354	25.6646
SMED30014488	10.6305	8.89394	6.11671	11.873	9.19944
SMED30014493	4.03528	2.96834	2.99846	3.10347	2.90468
SMED30014511	11.2642	9.12106	10.2151	9.98621	9.28175
SMED30014561	4.57061	4.00169	4.2794	4.12736	4.06188
SMED30014575	23.6583	18.5692	15.2851	13.9644	29.0578
SMED30014580	9.51982	6.96664	6.81885	6.9165	8.65158
SMED30014667	5.60459	4.17951	5.21872	5.08054	5.96941
SMED30014813	5.32824	4.35819	3.53553	4.23206	4.41754
SMED30014853	6.16349	3.14724	3.57066	2.5815	3.66922
SMED30015120	8.46011	4.56174	4.08934	11.3655	5.59856
SMED30015194	4.1662	3.86663	3.35761	3.8657	3.33159
SMED30015204	27.7562	14.6065	18.2926	25.9975	21.0446
SMED30015575	40.1017	25.953	31.8025	36.5033	29.2881
SMED30015642	5.13242	4.21318	3.98451	4.43782	4.67487
SMED30015728	3.31016	3.04922	3.25299	3.16417	3.35324
SMED30016047	5.12941	4.06305	4.30496	4.05833	5.45265
SMED30016252	4.90563	3.77855	3.21716	4.12474	3.32617
SMED30016277	10.6887	8.88607	10.7038	10.4498	10.1512
SMED30016338	7.05037	6.16991	6.41487	6.80495	5.79132
SMED30016432	6.03304	5.29237	4.65234	4.75805	5.95983
SMED30016594	8.43876	8.94808	3.73462	8.81679	8.30235
SMED30016730	39.988	35.5256	40.1798	41.6148	38.0209
SMED30016769	9.01452	8.58032	6.22703	7.87862	7.84904
SMED30016922	7.78434	6.59296	6.54831	5.95534	7.23739
SMED30016952	28.7247	19.1783	19.1567	18.5239	20.9669
SMED30017013	7.30152	3.81992	4.31461	4.35064	4.41043
SMED30017114	4.29315	3.42353	4.13283	4.02892	3.25488
SMED30017206	14.7144	12.9156	13.4754	13.0502	11.1071
SMED30017215	10.4319	8.50626	7.91805	9.44912	9.63573
SMED30017430	7.35758	5.69013	6.22708	6.13622	5.98657
SMED30017526	6.14202	5.45893	4.56739	6.90016	5.44211
SMED30017590	11.8117	8.91871	10.148	10.4918	9.9684
SMED30017954	24.357	16.9021	14.7275	20.7025	7.51839
SMED30018039	7.72991	4.79364	3.85931	3.99051	3.34485
SMED30018142	7.79793	8.00596	4.32877	10.3764	4.14581
SMED30018214	3.09698	2.09839	1.7753	1.8175	2.05967
SMED30018252	3.40067	2.28301	2.58691	3.03578	2.74289
SMED30018268	17.494	10.2124	10.0063	11.0113	10.2781
SMED30018272	8.08913	5.96186	7.94502	7.65992	7.60838
SMED30018398	8.37689	8.42118	5.57971	8.01132	7.86814
SMED30018429	34.0072	27.0325	32.6189	30.9436	29.8994
SMED30018613	12.2147	10.436	6.63943	15.1138	10.0015
SMED30018637	4.33542	3.0839	2.86028	2.86945	2.82311
SMED30018970	17.1668	16.1626	14.4466	17.3219	14.4053
SMED30018995	15.5964	6.69244	8.88775	12.1007	8.80767
SMED30019006	16.9183	13.9713	14.5663	15.0535	14.3381
SMED30019022	5.75987	5.15307	5.35244	5.71281	5.79506
SMED30019147	46.7249	20.0905	25.5296	46.5402	23.1566
SMED30019187	3.3393	2.96063	3.23875	3.26863	2.91796
SMED30019243	3.42802	3.2696	2.71814	3.25509	2.93602
SMED30019280	8.93871	8.27216	8.33367	8.80742	8.85577
SMED30019347	57.5998	53.1262	46.9478	57.9398	51.4417
SMED30019378	18.7859	20.4566	4.31122	24.4017	6.76243
SMED30019494	5.4645	4.35982	4.43696	5.59475	5.11499
SMED30019513	22.4023	12.7509	17.466	15.0882	15.7524
SMED30019649	9.74546	6.94652	6.73554	8.0842	7.28289
SMED30019771	13.4335	10.6871	10.9926	11.8331	11.8947
SMED30019789	6.64126	5.00351	5.34525	6.21323	5.2482
SMED30019837	46.278	22.3149	31.7551	30.4093	30.8252
SMED30019849	17.338	9.37574	9.60639	15.6801	12.4626
SMED30019934	11.6321	9.94391	8.59346	9.35081	9.35055
SMED30020269	4.09563	3.67712	3.29738	4.11259	3.41114
SMED30020333	14.3354	11.9305	8.40618	10.8188	11.0066
SMED30020342	4.90228	3.63198	3.27044	4.86736	4.6442
SMED30020416	26.0344	23.3832	22.798	25.7181	24.6072
SMED30020521	6.41281	6.25509	2.88931	7.09216	6.20042
SMED30020556	7.96235	4.03428	5.18363	5.47254	5.52943
SMED30020726	4.95269	3.52457	4.11466	4.62413	4.02719
SMED30020747	10.5496	10.2971	9.49828	10.135	9.79487
SMED30020813	11.1085	8.99669	11.3606	10.891	10.6044
SMED30020851	20.7774	16.5202	14.6407	14.5441	14.9045
SMED30020996	2.94473	2.49934	2.50286	3.337	2.46272
SMED30021063	5.85694	4.904	3.80606	4.6135	4.30719
SMED30021105	7.56119	5.17347	5.26582	5.12034	4.96792
SMED30021196	7.9202	7.36442	7.22001	7.56824	7.11
SMED30021235	4.3171	3.50048	3.51383	3.24508	3.58336
SMED30021252	4.52321	3.5043	3.31302	4.36717	4.01255
SMED30021386	7.13191	4.7394	4.97604	5.9274	4.74308
SMED30021513	4.26598	2.54956	2.30074	2.72488	2.39159
SMED30021547	3.84255	3.45474	3.7567	3.9389	3.76085
SMED30021617	23.5492	17.6976	14.8262	18.2813	17.272
SMED30021695	25.7744	14.4565	13.2629	32.5024	16.1798
SMED30021698	3.14569	2.47585	2.55988	2.766	2.58419
SMED30021807	3.70272	3.14996	3.50006	3.25592	4.016
SMED30022080	13.1857	11.3622	9.72383	13.2102	10.7696
SMED30022278	5.96042	4.61905	4.91358	5.70507	5.354
SMED30022311	85.5175	72.5589	85.8548	85.1616	74.4665
SMED30022353	3.13888	2.86178	3.08171	2.95919	3.14039
SMED30022427	7.86539	6.5858	6.50423	7.79056	7.00773
SMED30022430	25.85	13.8499	18.013	19.7486	15.9448
SMED30022574	11.9527	10.3561	11.0227	13.2888	10.5963
SMED30022596	3.48707	2.65806	2.62113	3.37202	2.97753
SMED30022786	26.5527	12.7348	9.6815	24.8869	14.9479
SMED30023101	14.2367	9.49602	11.2189	12.6075	17.6133
SMED30023155	12.1159	9.65572	8.92574	13.1134	7.47963
SMED30023280	6.52702	5.93656	5.36989	5.59698	6.05569
SMED30023329	34.189	35.1548	13.7732	41.5354	13.846
SMED30023422	12.0841	8.91509	11.607	10.7161	9.61133
SMED30023430	7.89641	6.08842	5.98299	7.5441	7.14612
SMED30023446	20.5785	11.0144	11.091	11.4278	12.2509
SMED30023540	58.4505	44.8967	55.6216	60.8859	54.05
SMED30023551	17.0152	13.4023	12.54	17.6927	15.4285
SMED30023567	4.06535	3.38233	3.22495	3.54677	4.36391
SMED30023570	4.38801	3.87953	4.21892	4.16155	3.91408
SMED30023739	14.7732	7.87373	9.74839	9.20758	8.43671
SMED30023741	6.59541	6.26916	5.56145	6.71041	6.00411
SMED30023825	5.99803	4.69891	4.96247	5.95986	5.22797
SMED30023834	7.21988	6.70566	6.79049	6.07537	8.1291
SMED30023927	4.82663	4.34135	4.18985	4.29227	4.20558
SMED30023947	13.7316	11.9512	8.11897	14.1004	14.0712
SMED30024082	5.7434	5.59713	5.33124	5.78016	5.29969
SMED30024236	11.1383	9.89164	4.10706	10.1783	8.9344
SMED30024274	28.3566	18.3869	14.7547	26.5742	22.7055
SMED30024276	9.76959	3.47225	3.4594	2.76152	3.8701
SMED30024304	46.7977	14.0257	27.9355	16.7292	15.972
SMED30024336	7.44766	6.15165	6.35711	7.96712	7.14886
SMED30024342	16.6722	10.198	9.15703	12.3967	10.1965
SMED30024368	13.3078	1.96269	13.7278	15.9657	7.72697
SMED30024383	24.7533	13.0126	14.9595	11.181	13.1905
SMED30024391	3.21143	2.2036	1.78997	2.4946	2.63665
SMED30024521	16.4622	15.4716	6.84694	26.6063	6.18208
SMED30024538	3.11593	2.72059	3.12721	3.08178	2.83783
